script,label
Vaughn's eyes burn a hole through Dwayne,1
VAUGHN,2
"I've been hit with a pipe, shot with a pen, and wasted my whole motherfucking day",3
all because of you and this job,3
DWAYNE,2
I don't know what you're talking about,3
 Just take the money,3
VAUGHN,2
I will,3
 And then I'm gonna tie up the two loose ends in the gorilla masks,3
DWAYNE,2
I'm not a loose end!,3
VAUGHN,2
You're a fucking idiot,3
 You are as loose as ends get,3
"Panicked, Dwayne's eyes flash over to Jay, who tightens his   grip on the flamethrower handle",1
 Jay catches Dwayne's eye,1
   Dwayne nods,1
 Vaughn sees this,1
101,0
VAUGHN,2
What the -,3
Jay rears up with the flamethrower,1
 Vaughn couldn't be more   surprised to see the device Jay is holding spit a massive   ball of fire at him,1
"Vaughn dives to the ground, fires off two wild shots, one of",1
              WHICH -,2
"Nails Dwayne in the shoulder, spinning him backward and   knocking him off his feet",1
"Kate recoils in horror as: Vaughn scurries madly on the   ground, intermittently firing, while Jay screams and tries   to torch him with the 25-foot flame",1
 A hand touches Kate's   shoulder and she whirls around to find -,1
KATE,2
Chet?,3
 What are you doing here?,3
CHET,2
Not now,3
 We gotta take off,3
(LOOKS AROUND),4
 Where's Will?,3
Kate looks to the empty spot beside her where Will just was,1
"Flames inches from him, Vaughn lines up a desperate shot -",1
Good news: the bullet only grazes Jay's side,1
" Bad news: it   keeps going and punches through the flamethrower backpack,   which happens to be filled with gasoline, which happens to   have an incredibly low flash point",1
" So the spark from, say,   a bullet, would cause",1
AN ERUPTION OF FLAMES,1
"Meanwhile, Will pops up behind Chet and Kate, clutching the   garbage bag",1
WILL,2
I got the money,3
 Let's get the fuck out of here,3
They take off toward Will's car,1
Dwayne groggily comes to,1
"no SOUND, just a ringing",1
" The   first thing he sees: Vaughn storming toward him, god-knows-   what spewing from his mouth",1
 Vaughn levels his gun -,1
It doesn't make a sound for two reasons,1
 The second being   that it's out of bullets,1
Dwayne fumbles for his own hardware,1
 Muzzle flash,1
102,0
Vaughn drops to his knees,1
 Pulse snatched from him,1
SOUND SLAMS BACK to the tune of Jay's screams,1
" Dwayne looks   over to see his friend in flames, flailing his arms and   shrieking",1
" Dwayne's head snaps to the other side, where he   sees the Mustang's tires peel",1
" He tears off his mask,   frantically looks around",1
 The money is gone,1
DWAYNE,2
No!,3
"Jay disentangles himself from the backpack, the source of   the flames, but his clothes are now ablaze",1
" In his frenzy,   he somehow manages to string together two coherent words -",1
JAY,2
Dwayne!,3
 Help!,1
Dwayne gets to his feet as the Mustang roars down the   driveway,1
" He looks to Jay, then to his minivan",1
 Dwayne's   face: Two roads diverge in a wood,1
 Which to take?,1
DWAYNE,2
"Goddamn it, Jay!",3
"Dwayne sprints over to Jay, rips off his jacket and uses it   to beat the flames down",1
DWAYNE,2
"Stop, drop and roll!",3
Jay hits the deck,1
" Dwayne continues fighting the flames,   finally falls on top of Jay with the jacket spread and   smothers the last of them out",1
Jay looks up at Dwayne with puppy dog eyes,1
JAY,2
You came back for me,3
you said you never would,3
DWAYNE,2
"You didn't hesitate back there, Jay",3
 You did good,3
Jay smiles,1
 Flames overtake the field all around them,1
DWAYNE,2
I'm gonna go put a bullet in that motherfucker and get our money,3
 Think you can get outta here?,3
JAY,2
Yeah,3
 Go get him,3
103,0
Dwayne hurries toward the minivan,1
 Jay stumbles up to his   feet and limps off toward the woods,1
EXT,5
 HIGHWAY - NIGHT,5
The Mustang travels away from the rising flames,1
INT,5
 MUSTANG - NIGHT - MOVING,5
"Will's face is a mess of dirt, sweat and dried blood",1
" He   and Chet stare ahead, completely shell-shocked",1
Kate looks from one of them to the other,1
KATE,2
Uh,3
I just got kidnapped,3
CHET,2
"Yeah, that was totally Will's fault",3
 In case you want to factor that in while you're mulling over the whole relationship thing,3
WILL,2
I'm very sorry about the kidnapping,3
" This is me, taking responsibility for it",3
 Growing up,3
 Like a viable life partner,3
CHET,2
This man has spied on you in the nude before!,3
WILL,2
What?,3
" No, I didn't",3
CHET,2
He's lying,3
 He's trying to build a relationship on a foundation of lies,3
 And it won't stand,3
KATE,2
I just got kidnapped!,3
 Can we talk about that?,3
Something catches Will's attention: a set of headlights   rapidly growing larger in the rear-view mirror,1
INT,5
 MINIVAN - NIGHT - MOVING,5
Dwayne's speedometer is buried past 100 mph,1
 His eyes burn   with intensity,1
104,0
INT,5
 MUSTANG - NIGHT - MOVING,5
Will hits the gas,1
WILL,2
"Oh, shit",3
 One of those dudes is definitely not dead!,3
Chet and Kate look out the back window,1
 Chet screams -,1
CHET,2
Hurry up!,3
 He's already on us!,3
EXT,5
 HIGHWAY - NIGHT,5
Dwayne's car pulls even with the Mustang,1
INT,5
 MUSTANG - NIGHT - MOVING,5
"Will looks over at Dwayne, who pulls out his gun and takes   aim",1
 He flashes a sick grin -,1
DWAYNE,2
I own this town,3
Before Dwayne can get a shot off -,1
EXT,5
 HIGHWAY - NIGHT,5
An explosion rocks the minivan from inside,1
 The back end is   lifted off the ground and the car tumbles over itself,1
 It   lands on its roof and skids into a ditch,1
INT,5
 MUSTANG - NIGHT - MOVING,5
Chet and Kate watch the burning wreck disappear out the back   window,1
 They are equal parts confused and happy to be alive,1
KATE,2
What the hell was that?,3
WILL,2
That was the bomb I carried around all day,3
 I reactivated it and put it in the back of his van,3
 I guess his time was up,3
CHET,2
"""His time was up?",3
""" Were you thinking that up the whole day?",3
WILL,2
"I was prepared, yes",3
 I can't help it if I'm the kind of guy who thinks about the future,3
105,0
CHET,2
(TO KATE),4
 He's not that kind of guy,3
 He doesn't think about the future,3
 Ever,3
KATE,2
What exactly happened since I saw you this afternoon?,3
WILL,2
"Primarily, we robbed a bank",3
KATE,2
What?,3
" So you're, like, fugitives?",3
 What do we do now?,3
CHET,2
"Yeah, Will",3
 What does the future hold?,3
WILL,2
Nothing good if we stay in town and they pin this on us,3
" Kate, I think you should put in for that vacation time",3
 Right now,3
" If anyone gives you a problem, tell them to fuck off",3
 There's 100 grand in that trash bag by your feet,3
 A third of it's yours,3
Kate opens the bag,1
smiles through the dirt and grime,1
KATE,2
"Will, that's -",3
CHET,2
Fucked up,3
 Why does she get a share?,3
WILL,2
Why do you get a share?,3
Chet stews,1
 Will catches Kate's eyes in the rear-view,1
WILL,2
Airport's 30 minutes away,3
 Pick a destination,3
 This time it's not a practice run,3
EXT,5
 HIGHWAY - DAY,5
The car zooms off,1
"SUPER COUNTDOWN: 0 hours, 0 minutes",1
CUT,0
TO:,0
106,0
EXT,5
 DITCH - NIGHT,5
Wind fans the flames of the burning minivan,1
 The shattered   windshield sprouts another crack,1
"then another, as -",1
Dwayne's foot kicks it out,1
 He drags himself from the   smoldering steel carcass,1
" He is a charred, blood splattered   mess, but he is alive",1
EXT,5
 HIGHWAY - NIGHT,5
"Dwayne is propped up against a sign, lingering on the edge   of consciousness",1
 The headlights of a lone pickup truck   approach,1
 Dwayne feebly waves the truck down for a ride,1
INT,5
 NICE HOUSE - NIGHT,5
The door opens and Dwayne stumbles through,1
 He has made it   home,1
 He drops like a puppet whose strings have been cut,1
"From where his head has landed on the floor, Dwayne sees   something odd",1
long red streaks,1
 He crawls forward on all   fours to investigate,1
It is a trail of sticky red blood,1
 Dwayne follows it until   he comes upon its source,1
"the crumpled body of his father,   lying face down",1
 Dwayne's face: shock and confusion and joy,1
DWAYNE,2
Dad?,3
"Dwayne inches closer, pokes the body",1
 Nothing,1
DWAYNE,2
"Dad, are you -",3
The body emits a low groan,1
 Dwayne rolls it over,1
" His   father's face is white, he's lost a lot of blood, but he   isn't totally spent yet",1
 He struggles to speak -,1
MAJOR,2
Dwayne,3
DWAYNE,2
What happened to you?,3
MAJOR,2
Some guy,3
said you hired him to kill me,3
DWAYNE,2
"Dad, I",3
I'd never,3
107,0
MAJOR,2
Look at you,3
lip quivering like you're getting fucked,3
be a man,3
DWAYNE,2
I am a man!,3
" I killed you, didn't I?",3
 Now I'm gonna use your money to open a tanning salon where they let you fuck the chicks,3
This stirs something in The Major,1
MAJOR,2
You mean,3
like those whorehouses,3
in 'Nam,3
I used to tell you about?,3
Dwayne softens at the recollection,1
DWAYNE,2
Those were great bedtime stories,3
The Major nods,1
 Opens his hand,1
 Reveals a cordless phone,1
"   Dwayne looks to the bloody streaks down the hall, leading to   the phone table",1
 The Major dragged himself the whole way,1
MAJOR,2
Medics are late,3
probably a couple lazy spicks,3
you tell 'em I said so,3
"all right, son?",3
DWAYNE,2
"Sure thing, pop",3
"The Major looks up at Dwayne's bruised face, as if for the   first time",1
MAJOR,2
Hell of thing,3
I think I may,3
actually respect you now,3
Dwayne's eyes well up,1
" He reaches out, cradles his father   as he expires",1
" It's like a very bloody, white trash version   of the Pietà",1
" Dwayne sobs uncontrollably, until -",1
He drops his father and pound-pound-pounds his chest in some   approximation of a life saving resuscitation,1
DWAYNE,2
"Get up, you pussy!",3
" Come on, soldier!",3
PULL AWAY as Dwayne pounds the body and distant sirens grow   nearer,1
FADE,0
OUT:,0
108,0
BLACK,1
 THE DARKNESS RIPPLES,1
Into waves,1
" It's the ocean, long past sunset",1
" PULL BACK to   find a lone figure staring out at it, sitting on",1
EXT,5
 BEACH - NIGHT,5
Will,1
 Shirtless,1
 Could be anywhere,1
Chet approaches and sits beside him,1
CHET,2
Fucking nine dollars to use the internet,3
WILL,2
And?,3
CHET,2
Police think it was that black guy,3
 They found some kind of map in his car,3
 And I'm sure racial profiling played a part,3
WILL,2
But nothing about us?,3
CHET,2
Nope,3
 Guess it's time to head back,3
WILL,2
I was thinking we'd stick around a little a longer,3
CHET,2
Why?,3
 So you have more time to delude my sister?,3
WILL,2
Yes,3
 And it'd be easier if you gave us five fucking minutes alone,3
Chet stares out at the ocean for a beat,1
CHET,2
You really think she's into you?,3
WILL,2
(SWALLOWS HARD),4
 I kissed her last night,3
 No tongue,3
 Then you walked in,3
Chet just nods,1
 Will gets up,1
109,0
CHET,2
"You're gonna go fuck my sister now, aren't you?",3
WILL,2
I'll be thinking of you the whole time,3
CHET,2
At the very least,3
be a considerate lover,3
" Give pleasure, before taking pleasure",3
WILL,2
I think I'm reading you,3
 And I will try my best,3
Will heads up a trail that leads to a hotel bungalow,1
" Kate   opens the door, steps out onto the porch",1
"Will stops, looks back at Chet",1
 He whistles,1
 Chet turns,1
WILL,2
You're Riggs!,3
 You always have been!,3
"Chet smiles, shakes his head as -",1
Will reaches the porch,1
 He stands close to Kate,1
 His nerves   clock overtime,1
WILL,2
I lied and told your brother I kissed you,3
 I thought it would make this easier,3
KATE,2
Here's an idea: pretend you have a bomb strapped to your chest,3
"Tick,",3
               TICK -,1
Will closes the gap and kisses her,1
 After a beat -,1
KATE,2
Is Chet watching us?,3
WILL,2
Probably,3
 We should go inside,3
 I promised him I'd satisfy you,3
"Kate laughs, leads him inside and the door shuts to -",1
BLACK,0
110,0
CREDITS ROLL,1
"But they are pushed to one side of the screen, as the other   side is filled with -",1
"A lo-fi, 2001-style light tunnel",1
" It deposits us in the   furthest reaches of the galaxy, where we find -",1
A tanning bed,1
 Rotating in orbit,1
 Dwayne's voice booms and,1
              REVERBERATES -,1
DWAYNE,1
GRAND OPENING SPECTACULARRR!,1
"The tanning bed explodes, like a star gone supernova",1
 From   the light and fire and chaos,1
emerges a logo:,1
MAJOR,1
TAN,1
A bad MATCH CUT takes us to the same logo,1
 Camera ZOOMS OUT   unsteadily to reveal it is a banner above a strip mall   storefront,1
 We are watching a local commercial with   appropriately poor production value,1
INT,5
 MAJOR TAN - DAY LOCAL COMMERCIAL,5
Dwayne walks backward down a hallway while addressing camera   and trying not to trip -,1
DWAYNE,2
"Here at Major Tan, our specially trained technicians are hard at work developing new technologies that harness the power of the sun, to ensure a cutting-edge tanning experience",3
Dwayne enters a tanning room,1
" A man in a lab coat stares   down at a clipboard, on which a complicated scientific   equation is written",1
DWAYNE,2
How's it looking?,3
The man turns: it's Jay,1
 His smiling face is speckled with   healing burn wounds,1
JAY,2
It's our most advanced tanning bed yet!,3
He gestures to a very ordinary looking tanning bed,1
111,0
DWAYNE,2
"Hey, don't just take this scientist's word for it",3
 The proof,3
Dwayne snaps his fingers,1
" A BAD SPECIAL EFFECT makes him   disappear, then reappear with a totally orange tan",1
DWAYNE,2
is in the tan,3
We follow Dwayne back out into the hallway,1
DWAYNE,2
But Major Tan isn't just about looking good,3
 It's also about feeling good,3
Dwayne gestures to another room,1
 The door opens and Juicy   saunters out in a bikini,1
" A beat later, a RANDOM GUY exits",1
RANDOM,2
GUY,2
"That ""Deluxe Tan"" was fantastic!",1
EXT,5
 MAJOR TAN - DAY LOCAL COMMERCIAL,5
Dwayne stands outside the store,1
DWAYNE,2
So come on down to Major Tan,3
where we're proud to be a family business,3
PULL BACK TO REVEAL,1
The Major beside Dwayne,1
" He's only   about four feet tall now, on account of the wheelchair",1
" But   he's grinning like a jackal, in a POW-MIA cap",1
A SUPERED LOGO appears: Military Discounts Available!,1
As father and son smile and wave at us -,1
END COMMERCIAL,0
