script,label
Don't you get it? He knew he was gonna get caught! That's why he videotaped Eddie's murder - he thinks he's gonna get off,3
TOMMY,2
Don't stoop to his level!,3
 Jordy tosses the car keys to Tommy,1
JORDY,2
Take the car,3
" Get outta here, Tommy",3
TOMMY,2
"Look, you can't shoot him in cold blood",3
JORDY,2
 erupting,3
" GET OUTTA HERE NOW!! GET IN THAT CAR AND DRIVE AWAY!!! DO WHAT I SAY OR I'LL KILL YOU, TOO!!!",3
 Tommy nervously backs up toward Jordy's car,1
"  Climbs behind the wheel and drives away, leaving Jordy and Emil alone in the darkness",1
  Jordy takes out Eddie's pistol,1
  The one Emil took from Eddie,1
  Jordy opens the cylinder - two bullets left,1
"  Jordy snaps the cylinder shut, tucks Eddie's gun in Emil's belt",1
"  He drags Emil away from the wall, into the center of the empty space - unlocks Emil's handcuffs and throws them aside",1
"  Still holding the gun on Emil, he circles around to face him",1
JORDY (CONT'D),2
Get your hands up! Get your hands up!,3
" Now facing Emil, he sticks his gun in his waistband - the same place he put Emil's",1
JORDY (CONT'D),2
You wanna be a real American? Go for your gun,3
 Emil holds his arms out - making it clear he's not going for the gun,1
JORDY (CONT'D),2
"Pull the gun! You want to be famous?  Shoot me, you'll get more headlines and make more money",3
 Emil watches Jordy,1
a slow grin spreads across his face,1
EMIL,2
You can't kill me,3
 You're not a cop,3
  Just fireman with a gun,3
 I bet you never shot anybody in your life,3
JORDY,2
You'll be my first,3
 Jordy pulls out his 9mm and pushes the barrel right between Emil's eyes,1
EMIL,2
C'mon,3
 Pull the trigger,3
 Do it,3
" Oh, look, you're sweating",3
 You don't have the balls,3
JORDY,2
Get down on your knees,3
 Emil gets on his knees and starts to sing in Czech,1
  SIRENS fill the air,1
  Police cars come flying down the street,1
JORDY (CONT'D),2
Where's your partner?,3
EMIL,2
The Sheraton! On Broadway! Room 210,3
  Go get Oleg,3
 He'll kill you,3
 Leon runs up,1
  Tommy's relieved to see Jordy didn't kill Emil,1
LEON,2
"Gimme your gun, Jordy",3
 We all want him dead but you can't do it this way,3
Knocking him to the floor,1
,0
He jumps in his car and speeds away,1
  INT,5
 BROADWAY SHERATON - 2ND FLOOR HALLWAY - NIGHT,5
" A room service WAITER wheels a tray with a magnum bottle of Crystal, with three glasses, toward Oleg's room",1
  Jordy follows behind him - gun aimed at his back,1
WAITER,2
Do you really need me?,3
JORDY,2
Keep your mouth shut,3
 Don't mess this up,3
 They reach the room,1
  Jordy flattens himself against the wall,1
  The waiter KNOCKS,1
HOOKER'S VOICE,2
Who's there?,3
WAITER,2
 nervous,3
 R-room service,3
" A HOOKER, wrapped in a towel, opens the door a crack, looking out at the waiter",1
HOOKER,3
Come in,2
 Jordy whips around the corner - pointing his gun and pushing the hooker back out of the room,1
  Jordy moves to the bedroom door,1
  Peers through the crack,1
  Oleg sits on the edge of the bed in his skivvies with two naked prostitutes,1
  He's hooked up his videocamera to the TV set and is showing them his footage of the fire,1
OLEG,2
Look at that,3
 See that shot! Seamless,3
  No cuts,3
  excited,3
 And look,3
 Look at that transition,3
  That's filmmaking!! Isn't it great?!,3
 Jordy KICKS in the door - gun raised,1
JORDY,2
Don't move!,3
 Oleg grabs the videocamera,1
  Has on hooker in a head lock and picks up the other one,1
  He rushes at Jordy - using one of the hookers for protection,1
JORDY (CONT'D),2
Drop the girl! Drop her!!,3
 Oleg pushes the hookers at Jordy - knocking Jordy back into the living room and over the back of the sofa,1
  Oleg rushes out into the,1
 HOTEL HALLWAY,2
" Oleg runs to the fire exit - Jordy follows, chasing Oleg down the stairwell",1
 EXT,5
 BROADWAY - NIGHT,5
 Oleg bursts out a door which opens onto Broadway,1
"  He runs through the crowd - knocking pedestrians aside!  Jordy chases him, gun in hand!",1
" Oleg runs into the street, darting in and out of traffic, cars braking to a stop",1
  One SLAMS into another,1
"  Jordy leaps over a car, closing in on Oleg",1
  People gawk,1
"  Even in New York, it's odd to see a man being chased in his underwear",1
"  Oleg runs, knocking people aside",1
  He's holding the camera in his hand,1
  It's on,1
JORDY,2
STOP! STOP THAT MAN!,3
 A UNIFORMED COP turns as Oleg runs right into him,1
  Knocking him down,1
"  Oleg beats him, takes his gun and runs into:",1
 INT,5
 MOVIE THEATER LOBBY - CONTINUOUS,5
" Oleg, gun in hand, runs past the TICKET TAKER at the door",1
TICKET TAKER,2
"Hey, come back here!",3
 The ticket taker runs after Oleg who continues past the candy counter,1
  Jordy rushes in the door,1
JORDY,2
Where is he? Where'd he go?,3
TICKET TAKER,2
Middle door,3
 Jordy continues running through the lobby - past the middle door - and enters the theater through the far door,1
 INT,5
 MOVIE THEATER - NIGHT,5
" Jordy enters the theater, crouches down in the aisle",1
"  It's a night scene, the theater is dark",1
  Jordy tries to see faces,1
  He cuts through a row of seats to the middle aisle,1
DRUNK'S VOICE,2
Kill him! Kill the bastard!,3
 Jordy spins toward the voice - it's a DRUNK,1
  Others start YELLING for blood!,1
AUDIENCE,2
Shoot him! SHOOT!,3
 A GUNSHOT!  Jordy ducks!  Another GUNSHOT!  Jordy realizes the shots are coming from the screen,1
OLEG,2
Look! Over here!,3
 Jordy turns,1
  Oleg stands up and FIRES at him - trying to film Jordy's death with a videocamera,1
"  Jordy ducks, then rises up with his gun as Oleg vaults over the seats, leaping from one to the other, mashing shoulders and heads, bounding for the screen",1
JORDY,2
Everybody down! Stay DOWN!,3
 Jordy FIRES as the screen villain blasts away,1
  Some in the audience don't realize the real thing is happening,1
"  Oleg leaps on the stage in front of the screen, illuminated by it",1
  Jordy runs down the aisle,1
  Oleg FIRES at Jordy,1
  Jordy FIRES back,1
  People panic - scurrying away - Jordy can't get a clear shot,1
"  Oleg FIRES again, wounding a moviegoer",1
  Jordy raises up as the theater lights go on,1
and Oleg is gone!  Jordy jumps on the stage - runs backstage - Oleg has disappeared,1
JORDY (CONT'D),2
Shit!,3
 SIRENS are heard from outside,1
  VOICES of cops are heard as they enter,1
 CLOSE ON TV,5
" A REPORTER is in Times Square, reports from outside the movie theater",1
REPORTER (ON T,2
V,2
),2
"and the wild chase through Times Square ended with the suspect, Oleg Razgul, escaping",3
 The fire department has identified the fire marshal involved in the failed pursuit as Jordy Warsaw,3
 The channel is changed,1
  PETER ARNETT is reporting the same story,1
PETER ARNETT (ON T,2
V,2
),2
"In a related matter, Mr",3
" Slovak's attorney, Bruce Cutler - famous for handling sensational cases - claims his client is unfit to stand trial",3
 INT,5
 JAIL CELL - WIDER - DAY,5
 Daphne sitting on a bench in a jail cell,1
  Watching TV through the bars,1
  She is in the fire department's holding cell in Brooklyn,1
PETER ARNETT (ON T,2
V,2
),2
"In fact, Cutler claimed Mr",3
 Slovak was not the alleged mastermind behind the murders,3
"  According to Cutler, Mr",3
" Slovak was being directed by his partner, who threatened to kill him if he didn't follow Mr",3
 Razgul's orders,3
 Cutler told reporters today that Mr,3
 Razgul did in fact stab his client,3
 The scene CUTS TO Cutler's press conference,1
CUTLER,2
"My client, Mr",3
" Slovak, is a victim",3
  What's happened is not his fault,3
 Emil was under the influence of his partner,3
"  At the trial, you'll see that my client will be vindicated",3
 INT,5
 BELLEVUE - MENTAL OBSERVATION UNIT - DAY,5
 The CAMERA WIDENS from the TV set,1
"  We are now in an interview room, a guard is posted outside the room",1
  Emil sits at a small table - with Cutler,1
  Emil is dressed in Bellevue clothes,1
  He's handcuffed and his ankle is bandaged,1
  Emil gives a complimentary nod toward Cutler,1
CUTLER,2
I brought you some letters,3
 It's really fan mail,3
 Women mostly,3
" One wants to buy you clothes, another sent a check",3
  Another wants a check,3
EMIL,2
You bring the cigarettes?,3
CUTLER,2
"Oh, sure",3
" Cutler shakes a cigarette out of the pack, stuffs it in Emil's mouth and lights it for him",1
  Emil has never smoked before,1
CUTLER (CONT'D),2
"How're they treating you, alright  Emil is nonresponsive",3
 I want to get the cuffs off,3
 but there's a little bit of a problem,3
  Things out there are very negative right now for us,3
 We gotta change that around,3
" Perception is very, very important",3
 Perception is reality,3
 I know you're not fuckin' crazy,3
 But it's important that I get that message out,3
  Cause that's our only defense in this case,3
 Emil leans forward,1
  Cutler retrieves the cigarette from between his lips,1
CUTLER (CONT'D),2
I want you to focus on three things: fear,3
 He puts the cigarette back in Emil's mouth,1
CUTLER (CONT'D),2
delusions and paranoia,3
EMIL,2
I was all of these,3
CUTLER,2
"Well, you didn't appreciate the severity of it until recently",3
 No question about that,3
EMIL,2
What about Oleg?,3
CUTLER,2
Disappeared,3
 They're looking everywhere,3
 Maybe he went back to Czechoslovakia,3
EMIL,2
"No, he is here",3
 Shit,3
CUTLER,2
Don't worry about him,3
 Think about yourself,3
EMIL,2
What about my movie rights? Book rights?,3
CUTLER,2
"Look, I haven't really focused on that kind of thing",3
EMIL,2
What's your cut? How much?,3
CUTLER,2
I would say,3
half,3
 Half is fair,3
EMIL,2
 laughs,3
 No,3
 No way,3
CUTLER,2
But it's,3
EMIL,2
Thirty-percent,3
 No more,3
 Or I call another lawyer,3
 This is the biggest case of your life,3
 Don't try to negotiate,3
 Thirty percent,3
 Say yes or no,3
CUTLER,2
"This is not about money, Emil",3
 I need your trust in me,3
EMIL,2
What else do you need?,3
CUTLER,2
I need to know about your background,3
 I need to know about your upbringing,3
 Why you're here,3
EMIL,2
 indicating cigarette,3
" Give me another one, please",3
 Cutler stuffs another cigarette in Emil's mouth,1
  Lights it,1
CUTLER,2
Tell me about yourself,3
 What you did as a young boy,3
 what your parents were like,3
EMIL,2
My father always degraded me,3
 Killed my self-esteem,3
 And my mother was blind,3
CUTLER,2
Your mother was blind?,3
EMIL,2
"Yeah, she went blind giving birth to me",3
  She went to fucking black market doctor to induce me,3
CUTLER,2
Back in the Czech Republic?,3
EMIL,2
"Yeah, yeah",3
bad doctor gave her bad drugs which made her go blind,3
 And my father blamed me for her blindness,3
CUTLER,2
Your father blamed you for your mother's blindness?,3
EMIL,2
"Yeah, he hated me from day when I was born",3
 Put it out,3
 Can you put the cigarette out?,3
 Cutler takes the cigarette from Emil's lips and extinguishes it,1
EMIL (CONT'D),2
That's what he did to me,3
 He put cigarettes out on me,3
CUTLER,2
Your father put cigarettes out on you?,3
EMIL,2
Out on my back when I was a small boy,3
CUTLER,2
Can I see your back?,3
 Emil rises,1
  Cutler comes around and pulls his shirt up,1
  HIS ENTIRE BACK IS COVERED WITH DISGUSTING PURPLISH WELTS FROM CIGARETTE BURNS,1
  Cutler recoils - horrified,1
CUTLER (CONT'D),2
"Oh, Jesus",3
EMIL,2
I'm abused,3
 Don't you think?,3
CUTLER,2
"I don't think it's abuse, I think it's torture",3
 INT,5
 FIRE STATION 91 - DUFFY'S OFFICE - DAY,5
" Inside the Arson Squad, Duffy sits behind his desk",1
  Jordy stands across the table from his Chief,1
"  Behind Jordy we can see Garcia and Korfin outside, listening",1
  Duffy has a subpoena in his hand,1
DUFFY,2
The public doesn't have any idea what we do and now you're going to define our image! This is going to be our Rodney King!,3
JORDY,2
What was I supposed to do? The guy tried to mug me,3
 I was gonna send a cop back - I just forgot,3
DUFFY,2
Forgot? You handcuffed a civilian to a tree?!,3
JORDY,2
Chief - I know I screwed up - but this guy was no innocent civilian,3
DUFFY,2
Well this is gonna end your career and probably mine,3
JORDY,2
End my career?,3
DUFFY,2
"How are you going to fight this? Maybe if Oleg hadn't gotten away and you'd been on the front page, as a hero, this thing would be easier to fight",3
 You'd have the good to weight against the bad!  It's unfortunate that I have to make decisions based upon your press coverage but there's nothing I can do! Gimme your shield,3
JORDY,2
But Chief? Over this??,3
DUFFY,2
There's nothing to talk about,3
 Get a good lawyer,3
 You're suspended until your trial,3
 Jordy sighs,1
  Dying inside,1
  He surrenders his shield,1
"  Drops his handcuffs, his pager and his gun",1
  Duffy picks up the gun - looks at it,1
DUFFY (CONT'D),2
 pats Jordy's shoulder,3
 I know you got backup at home,3
 Drop it off,3
 Jordy sighs and exits,1
 INT,5
 IMMIGRATION & NATURALIZATION OFFICE - DAY,5
" Jordy is talking to BILL STERN, a senior special agent",1
  In another office we see Daphne with two 25-year old ASSISTANT U,1
S,1
 ATTORNEYS,1
STERN,2
 to Jordy,3
" Look, what don't you understand? We've got a good relationship with the Czech's and the State Department doesn't want to cause an incident",3
JORDY,2
But the D,3
A,3
 needs her as an eyewitness!,3
STERN,2
They've got her testimony on videotape,3
  And even if they do take her to court immediately after she'll be extradited,3
  The Czechs want her back,3
" She shot a cop! I mean, Christ, man, what if Emil Slovak and Oleg Razgul fled to the Czech Republic? How would you feel if the Czechs wouldn't give them back to us?!",3
 Stern looks over at Daphne sitting in another office,1
  Lowers his voice,1
STERN (CONT'D),2
And just between us,3
I was married to a redhead,3
 They're a jinx,3
 Redheads are like cross-eyed priests,3
 Stay away from both,3
 Jordy gives him a look,1
STERN (CONT'D),2
You want to see her - go ahead,3
 Jordy enters the other office,1
  Sits next to Daphne,1
  The assistant U,1
S,1
 Attorneys leave,1
JORDY,2
We're gonna fight the extradition,3
 Daphne takes Jordy's bandaged hand in hers,1
DAPHNE,2
Forget about me,3
 You have enough problems of your own,3
JORDY,2
Do you really want me to forget about you?,3
DAPHNE,2
I don't want to drag you down with me,3
JORDY,2
"Daphne, I",3
 Daphne touches her finger to his lips,1
DAPHNE,2
Shhhh,3
 She leans in and kisses him,1
"  Then looks into his eyes, trying to find a smile",1
 EXT,5
 FEDERAL COURT HOUSE STEPS - DAY,5
 It's weeks later,1
"  Nicolette is looking worn, tired, frazzled",1
  She's trying to go through her stand up,1
  But she's unraveling,1
  Not recovered from the loss of Eddie,1
NICOLETTE,2
 ,
"and today with his partner who he blamed for the crimes still at large, Emil Slovak will appear in court",3
 His lawyer will argue that he is mentally  unfit to stand trial,3
" Eyewitness News has also learned that later this month, Jordy Warsaw will himself be appearing in court",3
 He will be arraigned on charges of violating the civil rights of,3
Zwangen,3
Zwagen,3
MIKE,2
Zwangendaba,3
NICOLETTE,2
Goddamn assholes everywhere,3
  Zwangenbobby,3
Zwangendaba,3
 I got it,3
  I'll do it,3
 Shit,3
 Let's start again,3
  5-4-3-2-1,3
 She starts over,1
 INT,5
 JORDY'S APARTMENT - NIGHT,5
 Jordy's on the couch,1
"  A drink in his hand, watching TV with his dog, ZACK",1
  Jordy's eyes are glazed,1
"  He's drunk, his eyes are as bloodshot as Eddie's were",1
without his job or Daphne,1
  His mind miles away - the dog and drink are his only comfort,1
  As Nicolette reports she got the name right,1
", her anger seeps through her broadcast",1
NICOLETTE (ON T,2
V,2
),2
Mr,3
 Zwangendaba claims to be a direct descendent of the African King from whom he takes his name,3
 Jordy's face is flashed on screen,1
  The phone RINGS,1
  Jordy picks up,1
JORDY,2
Hello?  listens,3
 No comment,3
 He hangs up,1
  The phone RINGS AGAIN,1
JORDY (CONT'D),2
Hello?  listens,3
 No!,3
 Jordy hangs up,1
  Changes the channel,1
  He stops as Robert Hawkins' face fills the screen,1
  He is standing across from someone - in a park - interviewing him,1
HAWKINS (ON T,2
V,2
),2
He robbed you?,3
" The ANGLE CUTS to Zwangendaba, the mugger, now dressed in a suit and tie",1
  Clean shaven and with a fresh haircut,1
  He stands in the same spot where Jordy handcuffed him to the tree,1
"  He's appearing on ""Top Story""",1
ZWANGENDABA (ON T,2
V,2
),2
"That's right, I encountered him right here",3
" I was just askin' for change an' he whips out his big gun an' pushes me up against that tree, whereupon he takes my money and handcuffs me to it, leavin' me there all exposed",3
 The phone RINGS again,1
  Jordy suddenly pulls the phone off the table and throws it through the window:,1
 BACK TO TV,5
 as the channel is changed,1
  A REPORTER is on TV,1
  Behind him is a picture of Emil,1
"  Emil is smiling, in a shirt and tie",1
  The reporter stands in front of the jail,1
REPORTER,2
and WBAI has learned that Mr,3
 Slovak won't have to worry about how he is going to pay for his defense,3
 He has received movie offers and been in conversations with numerous publishers concerning the rights to his life story,3
 REVERSE ANGLE,5
 Oleg is at a bar watching TV,1
  Poisoned with envy,1
 INT,5
 JORDY'S BEDROOM - NEXT MORNING,5
 Jordy stands in front of the mirror over the dresser,1
  We see the TV overturned in the b,1
g,1
  His back up gun is on it,1
  He stares at it,1
  Dark thoughts dancing in his head,1
 EXT,5
 BATTERY PARK - DAY,5
" Jordy sits in a taxi, wearing sunglasses",1
  Looking inside the park where a POLICE BARRICADE surrounds a POLICE TUGBOAT,1
  Cutler and Emil are arriving - Emil is being transferred to Rykers Island,1
  Jordy pulls his ,1
38 out of his ankle holster and sticks it in his pocket,1
 CLOSE ON METER,5
 to $42,1
0,1
  The TAXI DRIVER looks in the rearview mirror,1
TAXI DRIVER,2
I can't believe this guy got off,3
  Unbelievable,3
 Jordy takes out money,1
  All he's got is fifty bucks and he crams it into the slot,1
JORDY,2
"Whatever's leftover, keep",3
 Jordy exits the cab,1
  The anger rising inside his body is coming to a boiling point,1
  He walks into the park,1
  Leon is sitting on a bench,1
  Just sitting there,1
  Also filled with rage and frustration,1
  Jordy meets his eyes,1
  Leon gets up and walks away,1
  Disgusted by it all,1
  Jordy's right hand grips the gun inside his pocket as he walks on,1
 HIGH WIDE SHOT,5
 Many policemen are trying to control a swarm of reporters,1
  All are waiting for Emil,1
  WE SEE:,1
 HAWKINS,5
" and his camera crew, and, not far from him - frustrated and frazzled, waits Nicolette",1
"  Still grieving her loss, she looks over at Hawkins and his crew",1
  She shoots him a disgusted look - Hawkins shrugs it off,1
  He checks his watch - anxious - looks at his cameraman,1
HAWKINS,2
He said he'd be here,3
 Pick him up as he comes through the crowd,3
 Do you hear me? For Chrissakes don't miss this,3
 THE POLICE VAN PULLS UP,1
 Cutler's car behind it,1
  Emil - handcuffed - is unloaded from the van,1
"  Reporters swarm forward - Cutler gets out of his car, hurrying up, taking his place alongside Emil and the POLICE ESCORTS",1
  The swarm follows - firing questions at Cutler,1
  He answers the barrage of questions with:,1
CUTLER,2
"my client was suffering from a major illness of schizophrenic nature wherein during times of intense stress, as a result of paranoid and psychotic delusions - there was impairment of his ability to appreciate wrongfullness",3
 This is a victory for the mentally ill!,3
 Jordy walks alongside the moving mass,1
  His eyes focused on Emil - his hand in his pocket,1
"  We notice in the crowd Max, the celebrity-crazed pyromaniac",1
  What's he doing here?  Max's hand is also stuck deeply in his pocket,1
  A weird gleam in his eye,1
"  We see Korfin in the group, speaking to other cops",1
  Nicolette and her camera crew are vying for their place in the mass,1
  She watches Emil with quiet rage,1
  Cutler continues:,1
CUTLER (CONT'D),2
"before Emil boards the police boat and heads for Rykers Island where he will be checked into the psyche ward, I want to say one last word to you all",3
" As you know, Emil was coerced by Oleg Razgul into committing these murders, yet Oleg is still out in the street, a free man, filming gruesome murders",3
 My client and I hope he is brought to justice in the near future,3
" They are through the monuments, approaching the steps when Jordy passes a distracted Hawkins - who's checking his watch obsessively",1
HAWKINS,2
Where the hell is he? Goddamn it?!,3
 Jordy glares at Emil,1
"  Emil looks back at Jordy, gloating",1
  Smiles,1
  He won,1
  He beat the system,1
  Jordy suddenly erupts,1
JORDY,2
You think this is funny?? What the hell are you laughing at?,3
 Emil stares down Jordy,1
  Jordy grips the gun inside the jacket,1
CUTLER,2
 to a nearby escort,3
" Officer, keep this man back, he's assaulted my client on previous occasions",3
 A PATROLMAN blocks Jordy from Emil,1
JORDY,2
This is it? This bastard kills the best cop this city ever had and we do nothing?,3
CUTLER,2
"You may not like it marshal, but that's the law",3
JORDY,2
And what about the other victims?? What about their families? He'll end up in some country club nuthouse while his lawyer sells his rights to the movies and we just stand here and do nothing?  We let this scumbag walk?,3
 Jordy moves past the officer,1
  Emil breaks away from Cutler,1
  Gets in Jordy's face,1
  Laughs quietly,1
EMIL,2
Be careful,3
 I can kill you,3
 I'm insane,3
 Jordy shoves Emil into Cutler,1
  A scuffle breaks out as the cops separate the two - pulling Jordy back as we cut to:,1
 A VIDEO POV,5
 as it approaches Hawkins from behind,1
  A hand dips into frame tapping Hawkins on the shoulder,1
  Hawkins turns - sees who he's been waiting for,1
  His face lights up,1
HAWKINS,2
I thought you wouldn't show up,3
 Where is it? Where is the tape?,3
 IT'S OLEG,1
 In disguise - sunglasses and a hat,1
  Holding his videocamera,1
OLEG,2
It's all in here,3
 All in here,3
 MEANWHILE JORDY,1
" has been separated from Cutler and Emil as Hawkins' voice cuts above the din of the crowd, announcing excitedly:",1
HAWKINS,2
"Wait a minute, Bruce! We've got some interesting evidence, something you should look at!",3
 Reporters turn as Hawkins speaks,1
  His crew is taping as he continues introducing his broadcast:,1
HAWKINS (CONT'D),2
"I have exclusive rights to the ORIGINAL UNCUT videotape shot by Oleg Razgul, proving Emil Slovak was not insane!  Hard to believe",3
watch!,3
 Reporters swing their cameras over as Oleg holds his videocamera up in the air,1
OLEG (ON VIDEO),2
He knew exactly what he was doing - all of this was planned! It's all here in my movie,3
 Emil is not insane,3
 Look,3
  Look!,3
" Oleg PLAYS his videocamera as lenses focus, we see excerpts of the moment where Emil explains to Eddie:",1
EMIL (ON VIDEO),2
"so we kill someone famous and if we are caught, we are sent to mental hospital",3
CUTLER,2
 points to Oleg,3
" Officers, there's your killer, do your duty, arrest him!",3
" The police are attempting to get to Oleg, but a sea of reporters separate them",1
  We hear the staccato calls from the press corps,1
  Nicolette looks on in amazed outrage,1
  Jordy notices and starts moving towards her,1
"  Before the POLICE CAPTAIN in charge of the detail can react, the rage which killed Milos, Tamina and Honey wells up inside Emil",1
  He yells at Oleg!,1
EMIL,2
Traitor!!,3
OLEG,2
No,3
 You are the traitor,3
 You are murderer,3
 I am director,3
 Action!,3
 Oleg pulls his gun,1
  Emil pulls Cutler in front of him as:,1
 BANG!,1
 Oleg FIRES!  Cutler is SHOT and goes down,1
  Hawkins swings his camera over to Oleg - filming the would-be assassin,1
  Oleg FIRES off another SHOT - hitting the COURT OFFICER escorting Emil,1
  Emil grabs the down officer's gun,1
  He swivels - rapid fires at Oleg,1
  Oleg topples,1
  People are screaming,1
  It's CHAOS,1
 Emil darts forward - grabbing Nicolette who is closes to him,1
  He puts his handcuffed arms over her head - points the gun at her head,1
CAPTAIN,2
Drop the gun! DON'T SHOOT!,3
EMIL,2
I'll kill her! Back off! Everyone back away from me!,3
 We hear Jordy's voice above Emil,1
JORDY,2
Let her go,3
 Let her fucking go!!,3
 The captain is screaming at all his men,1
CAPTAIN,2
No one shoot! Lower your weapons! Do not fire! No officer will fire his weapon unless I say so!  to Emil,3
 Let the woman go!,3
 Cops reluctantly lower their weapons,1
  But Jordy is still aiming his gun at Emil,1
  He is the only one who hasn't lowered his gun,1
  The captain is yelling at him,1
CAPTAIN (CONT'D),2
Holster your weapons! Back away,3
 That is an order! No officers will fire!,3
 Emil is screaming back at the captain as Jordy screams at Emil,1
EMIL,2
Tell him to put his gun down!,3
JORDY,2
Let her go! Let her go!!,3
EMIL,2
If he doesn't lower his gun I'll fucking kill her,3
 Jordy doesn't lower his gun,1
  Emil tries to back away,1
  The reporters - who have ducked and covered - are still keeping their lenses pointed at the scene,1
  This is great film!  Jordy follows after Emil - his gun raised,1
JORDY,2
Let her go,3
NICOLETTE,2
Shoot! Shoot him!!,3
EMIL,2
Shut up!,3
" Meanwhile, the captain is still yelling:",1
CAPTAIN,2
No on shoot! No one shoot!! No officer will follow,3
 No officer will shoot!,3
 Nicolette is still encouraging Jordy,1
NICOLETTE,2
Shoot! Shoot! Shoot him!!,3
EMIL,2
Shut up!,3
 Everyone is screaming at once,1
  It's mass chaos,1
  The captain is trying to keep everyone calm,1
  Cops following along with their weapons lowered,1
  All except Jordy - his gun still pointed at Emil,1
  Hawkins can't believe what footage he's getting,1
  He's pushing his cameraman to the front of the pack,1
  Trying to get the best coverage,1
EMIL (CONT'D),2
I'll surrender!! I'll surrender if he lowers his gun,3
 He's pointing at Jordy but he's continuing to back away towards the police boat,3
NICOLETTE,2
Don't,3
 Don't let him surrender,3
 Shoot him!,3
 Jordy won't take his gun off him,1
JORDY,2
Let her go,3
 Let her go,3
 The captain is yelling at Jordy,1
CAPTAIN,2
Lower your weapon,3
 I told you - lower your weapon!,3
 Jordy struggles to get a clean shot at Emil,1
  He can't,1
  His heart pounding,1
  Adrenaline pumping,1
  He suddenly lowers his weapon,1
  Turns away,1
  The captain visibly relaxes,1
  Emil laughs,1
  Jordy suddenly turns back,1
  Quickly raises his weapon,1
 JORDY SHOOTS,1
 Emil takes a shot in the leg,1
  Nicolette ducks under the handcuffs and scurries away,1
  Emil looks at Jordy - surprised he shot him,1
  Jordy FIRES AGAIN,1
  Emil is hit in the shoulder,1
"  Jordy marches forward, EMPTYING HIS CLIP in Emil's chest",1
  Abdomen,1
  Head,1
  Gun fire echoes in the humid air as Emil stumbles back,1
  Does a funny dance and drops to the ground,1
  Dead,1
  The captain yells,1
CAPTAIN (CONT'D),2
I told you not to shoot! No officers should shoot,3
 Jordy quietly answers:,1
JORDY,2
I'm not a cop,3
 I'm a fire marshal,3
HAWKINS,2
He's still alive,3
 Hawkins looks down at Oleg,1
  He is sprawled on the ground,1
  His videocamera in hand - he's still making the movie,1
 OLEG'S VIDEO POV,5
 as it ZOOMS from the Statue of Liberty and PANS to Oleg,1
"  He looks in the lens with his dying eyes, gasps:",1
OLEG,2
A film,3
by Oleg Razgul,3
 And Oleg dies but suddenly his eyes pop WIDE OPEN,1
"  Hawkins jumps back, Oleg smiles, coughing in pain",1
OLEG (CONT'D),2
How was that?,3
 Oleg's head rolls to one side,1
  Now dead,1
  Nicolette runs over to Jordy,1
  Composing herself,1
  Coming together,1
  Glad Emil is dead,1
  Jordy starts to walk away,1
NICOLETTE,2
Wait a minute,3
 Where are you going?  Learn from Eddie,3
 Talk to the court of public opinion,3
" Take the credit, you need it",3
 She turns him around,1
  Straightens his tie,1
  Starts to push the hair out of his face but he stops her hand,1
JORDY,2
No thanks,3
 Jordy puts something in her hand,1
  She looks down,1
  It's EDDIE'S BADGE,1
  The one Jordy took out of Daphne's bathroom,1
  She looks up at him,1
  Her cameraman rolling,1
  The lens pointed at Jordy,1
  Jordy looks at Nicolette,1
  Meets her eyes,1
  He doesn't want to make a statement,1
  He still doesn't want the fame,1
  He did learn from Eddie,1
  Eddie was killed because he was a celebrity,1
  Jordy wants no part of it,1
NICOLETTE,2
Cut,3
 Her cameraman lowers his leans,1
  Jordy smiles,1
  She nods,1
  Jordy turns and walks away,1
NICOLETTE (CONT'D),2
Get a shot of him leaving,3
 Then pan to me,3
 Jordy disappears into the sea of people,1
  The camera PANS back to Nicolette,1
NICOLETTE (CONT'D),2
"Well, he wouldn't talk to us, but you saw it",3
 The CAMERA PULLS BACK from Nicolette's face and the video is now on:,1
 THE JUMBOTRON IN TIMES SQUARE,5
 We PULL BACK FURTHER and FURTHER,1
  Nicolette finishing her stand up:,1
NICOLETTE (CONT'D),2
"New York City has a new hero, Fire Marshal Jordan Warsaw",3
 I hope that Fire Marshal Warsaw's heroic actions this afternoon will help with his other legal problems,3
 WB11 has also learned that the fire Marshal has retained an immigration lawyer to help Daphne Handlova with her case,3
 We wish her well,3
" This is Nicolette Karas, live at Battery Park, WB11 New York",3
 Good night,3
 THE SCREEN,0
 FADES TO BLACK,0
