script,label
Lucy calls out as he passes,1
LUCY,2
Hey! Ethan!,3
ETHAN,2
Hmmm?,3
LUCY,2
Remember me? We were in a disaster together,3
ETHAN .,2
"Oh yeah, the girl in the hospital, on the other stretcher",3
LUCY,2
"Right! Say, do you swing any weight around here?",3
ETHAN,2
A little,3
LUCY,2
Can you get us out? It's all a misunderstanding,3
We thought they were selling hamburgers in that place,3
ETHAN,2
I'll mention it upstairs,3
"He turns to go, but Jimmy reaches out and grabs his sleeve",1
JIMMY,2
The blonde girl who saved your life---where is she now?,3
Ethan pauses,1
"Buried memories rise to the surface of his mind, bringing pain",1
ETHAN,2
She's gone,3
No one will ever see her again,3
CUT TO:,0
INT. ZALTAR'S HOUSE IN THE ZONE,5
"Supergirl waves her hand over the table angrily, decisively",1
"The WINDOW of the Zone closes, and the image of Ethan disappears",1
"She crosses to Zaltar, who is reclining on a couch in an adjoining room, getting drunk on the green liquid from the plant bladders",1
SUPERGIRL,2
"Zaltar, please help me",3
ZALTAR,2
"Of course, my dear",3
What can I do?,3
SUPERGIRL,2
Help me to get back to Earth,3
Where my friends are,3
They need me,3
"Zaltar looks pained, and takes several deep drinks of green plant sap before he answers",1
ZALTAR,2
There's no way out of the Zone,3
No one's ever escaped,3
That's why they send the criminals here,3
SUPERGIRL,2
"If there's a way in, there must be a way out",3
ZALTAR,2
"No, that's not true---there's well no--",3
"He suddenly has an idea, vaguely forming at the back of his drink-sodden brain",1
"He toys with it, while Supergirl leans forward eagerly, waiting",1
"He changes his mind several times about whether it's possible or not, each time changing his facial expression",1
Supergirl has the feeling she's watching a debate conducted by squints and grimaces,1
ZALTAR,2
There is a way,3
SUPERGIRL,2
I knew it!,3
ZALTAR,2
But it's impossible,3
SUPERGIRL,2
Why?,3
ZALTAR,2
"No, it wouldn't work, you couldn't, it's too--- if it didn't work you'd be swept into a singularity--- no, you'd never make it",3
Forget I mentioned it,3
Supergirl's heart sinks,1
"She rocks back, clutching her knees, trying not to show her sadness",1
ZALTAR,2
I could do it,3
She is suddenly all excitement and hopefulness again,1
SUPERGIRL,2
Then teach me how,3
ZALTAR,2
"No, it's no good---you can't practice--- you only get one go",3
A thing like that,3
No,3
"Sure you don't want a sip of this? It's delicious, I think",3
He takes another sip of his drink,1
SUPERGIRL,2
Tell me how to do it,3
"If you could do it, I can",3
"He looks at her shrewdly, appraising her abilities with a suddenly lucid glance",1
ZALTAR,2
"Takes a long time, you know, learning the wand",3
Just begun to understand it myse1f,3
Give things a kind of life--can also take away life works backwards too,3
Besides I can't let you take my wand,3
"Only have the one, what would I do? I'd be helpless",3
It's out of the question,3
SUPERGIRL,2
Then come with me,3
ZALTAR,2
Leave the zone? What would I do on Earth?,3
SUPERGIRL,2
You could do anything,3
You could sculpt mountain ranges draw with rainbows!,3
You'd have superpowers,3
ZALTAR,2
Superpowers,3
"Got you in a lot of trouble, didn't they?",3
SUPERGIRL,2
Please,3
I have to get back to Earth,3
My friends are in trouble,3
And unless I bring back the Power,3
"Source, Argo City will die",3
"He looks at her kneeling beside his couch, tears streaming down her cheeks, pleading with him",1
ZALTAR,2
"Oh, all right",3
Stop crying,3
Let's go,3
"He stands up, takes his matterwand, and heads for the stairs up to the surface",1
Supergirl can hardly believe her plea has been granted,1
"She runs after him, up the stairs",1
SUPERGIRL,2
You're going to take me back?,3
ZALTAR,2
Going to try,3
Didn't say I could,3
EXT. ZALTAR' S HOUSE. PHANTOM ZONE,5
They emerge from the circular doorway out onto the flat monotonous terrain of the zone,1
"Zaltar pauses for a moment to get his bearings, then strikes out with long energetic strides",1
Supergirl hurries to keep up with him,1
SUPERGIRL,2
"I heard my mother ask you once ""how could a man with such a selfish heart create beauty?""",3
"She was wrong, Zaltar, you have a generous heart",3
ZALTAR,2
Not doing this for you,3
"Just sick of this place, that's all",3
"Wretched singing sculptures, always yowling at you",3
Boring!,3
"Supergirl scampers along beside him, smiling",1
"Zaltar never looks back at his abandoned house, but keeps his gaze fixed on the horizon straight ahead",1
INT. SELENA'S NEW HOUSE. HALLWAY,5
Ethan is walking down the hall and sees guards dragging Lucy Lane and Jimmy Olsen in chains,1
Lucy calls out to him,1
LUCY,2
"Hey, I thought you were gonna mention us upstairs",3
ETHAN,2
I did,3
LUCY,2
(bitterly),4
"Well thanks a pile, fella",3
Ethan watches them dragged away,1
He has a puzzled expression on his face,1
INT. SELENA'S LIVING ROOM. DAY,5
Ethan enters,1
Selena is staring into her magic mirror,1
Her face is white with fear,1
ETHAN,2
What's going on?,3
Selena snaps irritably at him,1
SELENA,2
Guess! Go on,3
ETHAN,2
I don't know,3
You seem afraid,3
SELENA,2
"You're a regular Einstein, aren't you?",3
ETHAN,2
(the truth dawns on him),4
Supergirl?,3
"Selena doesn't answer, but looks back at the mirror",1
Ethan moves to her side and watches with her the IMAGE OF THE PHANTOM ZONE,1
INT. PHANTOM ZONE/QUANTUM VORTEX,5
"Zaltar leads the way, firming their path with the matterwand, and then hauling himself and Supergirl forward over an upward sloping, undulating surface",1
"Behind them luminescent waves of energy can be seen, like the ocean at the base of a steep cliff, constantly sweeping backwards and downwards, away from their goal",1
INT. SELENA'S NEW LIVING ROOM,5
"Selena looks up and realises Ethan is behind her, looking intently at the image",1
SELENA,2
Quit staring so hard,3
You'll strain your eyes,3
She puts her hand on his cheek,1
He turns away from the image of Supergirl and looks deep in,1
Selena's eyes,1
ETHAN,2
"You're not going to hurt her, are you?",3
Selena is furious,1
Her eyes get that dangerous look,1
SELENA,2
"You can't put her out of your mind, is that it?",3
ETHAN,2
Well,3
I guess I can't,3
SELENA,2
I'm ready for her,3
I'll show you,3
Selena walks out the French doors followed by the dazed Ethan,1
EXT. CONSERVATORY. DAY,5
MR,1
& Mrs,1
"Danvers, Lucy Lane, and Jimmy Olsen are imprisoned in four metal cages hanging over the reflecting pool in the conservatory",1
"The ropes that keep the cages from falling into the pool are GIGANTIC GOLDEN SERPENTS, their tails around an overhead beam, and the jaws tightly locked on the tops of the cages",1
A fifth cage hangs there empty,1
The water in the reflecting pool has changed colour to an opaque yellow,1
Selena shows the arrangements to Ethan,1
SELENA,2
"Unless Supergirl agrees to go away forever, the serpents will drop them one by one",3
"Selena puts a small silver whistle to her lips and blows a high, melodious note",1
The fifth serpent opens his jaws and releases the empty cage into the pool,1
INSERT: REFLECTING POOL,5
"The empty cage lands in the water and is instantly eaten up by the most powerful acid imaginable, leaving nothing but froth and acrid fumes",1
Ethan looks down into the cool at his reflection distorted by the spreading ripples,1
BACK TO SCENE,0
ETHAN,2
Why the empty cage?,3
SELENA,2
That one was for you,3
But I thought I'd wait and see how you behave when Supergirl gets here,3
"I'd hate to lose you, Ethan",3
Selena steps beside him and puts her hand on his shoulder,1
Ethan cries out with terror,1
Selena looks down at what he sees,1
INSERT: REFLECTING POOL,5
"Behind Selena, distorted almost beyond recognition by the ripples on the surface, is a GIANT MONSTROUS SHADOW-BEING, ITS ARMS OUTSTRETCHED, ALMOST ENVELOPING HER, but invisible except in reflections",1
BACK TO SCENE,0
"Selena steps away from the pool, shaken by the sight",1
ETHAN,2
What,3
?,3
SELENA,2
You don't get this far without paying a certain price,3
"She turns and walks quickly out of the conservatory, followed by Ethan",1
MR. DANVERS,2
If only I hadn't made that speech denouncing her,3
MRS . DANVERS,2
I'm not afraid to die,3
I'm proud of you,3
She stretches out her hand through the bars and clasps his bravely,1
Lucy turns her face away to give them some privacy in their final moments,1
Jimmy is looking at her,1
JIMMY,2
(shyly),4
I've been in love with you for years,1
Remember how you used to visit your sister in the newsroom?,1
And put your fingerprints on my lens,1
LUCY,2
Remember? I was trying desperately to get you're attention,3
JIMMY,2
You were? You mean we could've been you-know-what all this time?,3
LUCY,2
You bet your ass,3
JIMMY,2
Why didn't you tell me?,3
LUCY,2
You're supposed to guess,3
"She reaches out her hand through the bars and clasps his bravely, like the Danvers",1
INT. THE PHANTOM ZONE/QUANTUM VORTEX,5
"Zaltar is continuing his climb, but the way is getting steeper, and he is tired and short of breath",1
He pauses,1
SUPERGIRL,2
Why are you stopping?,3
ZALTAR,2
Stopping? Was I? Silly,3
One thing you musn't do,3
"He continues forward, and upward, firming their path with the matterwand",1
The wand creates a warm circle of white light around them in contrast to the monochromatic energy field of the Phantom Zone,1
"Because of the inherent curvature of the Phantom Zone vortex, they seem to be scrambling up a sheer vertical wall now",1
"Supergirl is close beside Zaltar helping him along, not merely following as she had before",1
The throbbing sound of energy waves surging down the vortex is growing louder as they proceed,1
"Zaltar stumbles, and drops the matterwand",1
ZALTAR,2
Oh dear!,3
"The vortex starts to sweep the wand backwards, down to where they have just climbed from",1
Supergirl makes a desperate lunge and retrieves the wand as it sweeps past,1
But now she is being swept backwards,1
ZALTAR,2
The wand,3
Use it,3
Supergirl somehow finds the right grip on the controls and points the wand at the undulating surface beneath her,1
She stills the moving surface and stops her backwards motion,1
ZALTAR,2
Good girl! That's the way!,3
But now Zaltar is being swept backwards toward her,1
She points the wand at his feet and halts his downhill slide,1
ZALTAR,2
You can use the wand,3
SUPERGIRL,2
Better than when I was a child,3
She hands it back to him and they resume their slow upward progress,1
ZALTAR,2
I remember you then,3
Cute thing you were,3
Like your mother,3
CUT TO:,0
INT. SELENA'S NEW LIVING ROOM,5
Selena stands watching the image of Zaltar and Supergirl in her mirror,1
"Beside her on the floor is the Coffer of Shadow, now swollen to the size of a large pumpkin",1
It pulses and glows with inner light,1
The lid of the Coffer of Shadow starts to rattle as if something inside is attempting to get out,1
INT. THE PHANTOM ZONE/QUANTUM VORTEX,5
Flaming spheres of BALL LIGHTNING begin to whizz past Zaltar and Supergirl,1
"Zaltar is startled, and he stops his forward progress",1
ZALTAR,2
What's that? Never saw anything like that,3
SUPERGIRL,2
Don't stop,3
Keep moving,3
ZALTAR,2
"Yes, mustn't stop",3
SUPERGIRL,2
(grimly),4
It's Selena,3
I'm getting so I can recognise her work,3
Another flaming sphere whizzes toward them,1
It hits Zaltar on the shoulder and knocks him off the safe path,1
He starts to roll backwards down the vortex,1
SUPERGIRL,2
Zaltar,3
Use the wand!,3
ZALTAR,2
Too late,3
Too late,3
Save yourself,3
"He is being swept faster and faster away from her, receding like the image of Ethan when she was trapped in the zone",1
"Zaltar throws the wand to her, and then is swept away, out of sight, downward to his death",1
He calls out after he disappears,1
ZALTAR,2
(voice over),4
Goodbye,3
SUPERGIRL,2
Zaltar!,3
"She begins to be swept backwards, but she uses the wand, and stops her slide",1
"Gripping the wand fiercely, she starts to forge ahead",1
All the while she has to dodge the flaming spheres that Selena sends down the vortex,1
SUPERGIRL,2
"You're not going to win, Selena",3
I won't let you,3
Suddenly Supergirl enters another area of the vortex,1
"She begins to move forward, upward, without clawing her way",1
"She accelerates, moving faster and faster",1
EXT. GRASSY MEADOW BESIDE A POND,5
"Supergirl lands, in a deserted sunny meadow",1
She collapses sobbing on the grass,1
The matterwand lies beside her,1
SUPERGIRL,2
"Zaltar, Zaltar",3
You never had a selfish heart,3
"She looks up at the sun shining down serenely, bathing the Earth in its life-giving rays---and returning her superpowers to her",1
SUPERGIRL,2
"Wherever you are, Zaltar, thank 'you",3
She stands up and flexes her muscles,1
She no longer looks tired or disheveled,1
Her red and blue costume shines in the bright sunlight,1
"She picks up the matterwand and leaps into the air, flying faster than a speeding bullet",1
EXT. ABOVE SELENA'S NEW HOUSE. TALIESEN MOUNTAIN,5
Supergirl swoops down from the sky and dives through the roof,1
INT. SELENA'S LIVING ROOM,5
Supergirl smashes through the ceiling and lands next to the French doors,1
"Ethan and Selena are standing against the opposite wall, next to the veiled mirror",1
SUPERGIRL,2
"You've had your fun, Selena, the game is over",3
ETHAN,2
She has hostages,3
SELENA,2
The Danvers,3
And two of your little friends,3
SUPERGIRL,2
It's just one more crime you'll have to pay for,3
Ethan points to the conservatory and mimes the words 'out there',1
Selena blows on the silver whistle on the chain around her neck,1
INSERT: THE SERPENT HOLDING JIMMY OLSEN'S CAGE OPENS ITS MOUTH AND THE CAGE DROPS AWAY.,5
BACK TO SCENE,0
Supergirl blows an enormous blast of superbreath out the French doors,1
INT. CONSERVATORY,5
Jimmy Olsen's cage is blown away from the acid bath and he lands in a bank of ferns,1
JIMMY,2
"Hey, what gives?",3
The blast of superbreath blows the cages of Lucy and the Danvers away from the pool as well,1
"The serpents loose their grip, arid the Danvers and Lucy land beside Jimmy in the fern bank",1
INT. LIVING ROOM. DAY,5
Selena witnesses the destruction of her hostage scheme,1
SELENA,2
"All right, Supergirl",3
The game's not over till the last card's dealt,3
Selena opens the lid of the grotesquely swollen Coffer of Shadow sitting beside her on the floor,1
The OMEGAHEDRON inside spins,1
All the FURNITURE in the room suddenly launches itself at Supergirl,1
"Huge oak refectory tables, alabaster thrones, marble urns, iron firegrates, shie1ds and armour, bronze statuary, and razor sharp panes of glass from the windows all shatter themselves against her invulnerable body",1
"Ethan stands in the corner, ducking the stray fragments that come his way",1
SUPERGIRL,2
"You've run out of things to throw, Selena",3
SELENA,2
Not yet,3
Selena points her hand at Supergirl with a gesture of attack,1
The COFFER OF SHADOW emits a dense black mist that darkens the room,1
A giant invisible hand seizes Supergirl and hurls her into the alchemical bar with a crash of bottles,1
Supergirl stands up with the wand held in front of her to ward off another attack,1
ETHAN,2
It's her shadow-self! Her dark side!,3
SUPERGIRL,2
How do I fight it?,3
ETHAN,2
Turn it against her,3
Supergirl raises the wand and APPLIES IT TO HER OWN BODY,1
"THERE IS A FLASH OF BLINDING LIGHT, and Supergirl is transformed into a perfect image of Selena---as she was at the fairgrounds",1
"There are now two Selenas in the room---the real one beside the Coffer of shadow, and the one holding the matterwand in the alchemical bar",1
"The Real Selena is first astonished, and then furious",1
REAL SELENA,2
"Power of Shadow, kill her!!",3
The Second Selena calls out to the SHADOW-SELF in Selena's own unmistakable voice,1
SECOND SELENA,2
No,3
I am your mistress,3
Do not harm me,3
REAL SELENA,2
Don't listen to her! Kill her! She's lying,3
SECOND SELENA,2
"You are my shadow, you must obey me",3
The Real Selena is distracted by the duel of willpower with her double and doesn't notice Ethan creeping along the wall toward the Coffer of Shadow,1
"Ethan lunges for the shining OMEGAHEDRON inside, and snatches it out just as the heavy lid slams shut with a clang of metal",1
"Ethan rolls over and over on the floor, away from Selena, clutching the, shining ring to him like a football in the end zone after a quarterback sneak on a fourth down trailing seven to six with three seconds on the clock",1
ETHAN,2
I've got it! The Power Source!,3
The Real Se1ena cries out with despair,1
And then the SHADOW attacks her,1
The Real Selena cries out as she is surrounded by a black mist that starts slowly choking the life out of her,1
REAL SELENA,2
(terrified),4
No! Stop! Please!,3
Ethan hands the Power Source to the Second Selena in the bar,1
SECOND SELENA,2
Thank you,3
I'll take this back to Argo City,3
ETHAN,2
"It is you, then, really?",3
"Without a word, the Second Selena kisses him on the lips",1
SECOND SELENA,2
Well?,3
ETHAN,2
It's you all right,3
SECOND SELENA,2
I'll make it easy for you,3
She again APPLIES THE WAND TO HER OWN BODY,1
"There is a flash of light, and once more Supergirl stands before him, clutching both the Power Source and the wand",1
ETHAN,2
"I couldn't help what I did, before",3
She drugged me,1
SUPERGIRL,1
I never doubted you for a moment,1
REAL SELENA,2
Supergirl,3
Please! Help! I'm dying,3
Supergirl steps toward the corner of the room beside the mirror where the Real Selena is imprisoned in the cloud of blackness,1
Supergirl touches the SHADOW with her wand,1
"There is a cosmic musical chord, and the SHADOW is destroyed it falls to the floor in a rain of hard, dark cinders",1
The Real Selena rises from the corner of the room where she was released from the grip of the shadow,1
She looks at herself in the mirror,1
"She is changed into the softer, more innocent person she was at the picnic before she found the Omegahedron",1
THERE IS NO MORE EVIL SHADOW LOOMING BEHIND HER IN THE MIRROR REFLECTION,1
She turns to Supergirl and Ethan,1
SELENA,2
I'm free,3
I can never thank you enough,3
SUPERGIRL,2
For what?,3
Selena points to the glittering OMEGAHEDRON Supergirl holds,1
SELENA,2
Ever since I found that thing I've been like a prisoner in a terrible nightmare,3
You have no idea how awful it is to be mean all the time,3
SUPERGIRL,2
Your nightmares are over,3
I'm taking this back to,3
Argo City where it won't be misused,3
(to Ethan),4
You could come too,3
It might be safer for you,3
ETHAN,2
No thanks,3
I have friends in the resistance,3
They'll vouch for me,3
I figure I might get a million bucks for my memoirs,3
SUPERGIRL,2
I'll come back as soon as I can,3
SELENA,2
"What about me? They'll make, hash out of me around here",3
Supergirl and Ethan exchange a glance,1
Selena's innocence is the one problem they have not foreseen,1
ETHAN,2
She's right,3
They'll string her up,3
SUPERGIRL,2
Do you want to come to Argo City?,3
SELENA,2
What's it like?,3
SUPERGIRL,2
It's the most beautiful place in the universe,3
SELENA,2
Sounds O,3
K to me,3
Let's go,3
Supergirl holds out the matterwand to Selena,1
SUPERGIRL,2
Grab hold of this,1
It forms a force field for the journey through inner space,1
Selena grasps the matterwand and the two of them fly together out the French doors,1
CUT TO:,0
INT. PRISON. DAY,5
Supergirl and Selena fly through the prison,1
Supergirl melts open the locks with BEAMS OF HEAT VISION,1
The prisoners climb out of their cells cheering and rejoicing,1
EXT . HAMBURGER HEAVEN. GAS STATION. DAY,5
All the people of Midvale are enthusiastically chopping up the billboard portraits of Selena and throwing them into a bonfire in the middle of the street,1
"Statues, banners, mystic symbols, giant tarot cards, old uniforms of her palace guards and youth group --every last remnant of her regime joins the blaze",1
"People are smiling, dancing, holding hands, drinking the atmosphere is like a block party on the first week in spring",1
CUT TO:,0
EXT. HIGH ABOVE THE SEA.,5
SUNSET,6
Selena and Supergirl fly over the ocean toward the setting sun,1
SELENA,2
Where is inner space?,3
SUPERGIRL,2
It's everywhere,3
But water is always the door,3
They plunge down into the sun's reflection on the sea surface,1
EXT. INNER SPACE,5
Supergirl and Selena fly together through the dark reaches of inner space,1
Supergirl is tired but triumphant,1
The OMEGAHEDRON glows brightly in her hand,1
Selena looks around her with awe and wonder,1
SELENA,2
Will they be angry with me for stealing the Power Source?,3
SUPERGIRL,2
They'll be grateful,3
"If you hadn't found it, it would still be lost",3
"Look, up ahead",3
SELENA,2
"Yes, I see it",3
Shining like a jewel,3
SUPERGIRL,2
That's home,3
P.O.V. OF SUPERGIRL AND SELENA,5
"Argo City floats ahead, seeming to welcome them, its lights, growing brighter and brighter as they return with the lost Source",1
FADE OUT:,0
THE END,0
